text,label
not Do purchase . . . ! This was the thing worst every I have spent money my on Not only did it not but it apart when I tried to install the battery fell work Would give 0 starts if possible,negative
"These light are great . . . , easy to use provides 3 light setting , bright light just apart pull then wrap around the pole umbrella , on securely you where want it holds , When done with the lights either them off or remove the batteries and away store them for the time next turn buy Great Set . of 2 lights",positive
"it got , stuck . The time first I unwrapped it to install in the window and broke The mesh was also not to the frame which defeated the purpose of the item attached . quality . Very poor",negative
"It 's very btw nice and safe dishwasher don't bother using this but it right off 'll , and it 's a little to get into the area nose hard slip if mask your is thick at all",positive
"Very disappointed . . . . This size is made to close to scalp get So when the 3 "" last where the plates are was so it burns hot on the outside Even the rubber finger grips get extremely hot surprised",negative
one First never worked ! . . Company replaced it with another one Replacement . lasted about one month before it quit working Do not this unit at all recommend . Spent money more a little and bought a one better You . get what you pay for,negative
Waste !!!! . of money Product doesn't work,negative
well ! Works ! with as dip and with paint brushes ink as Just described,positive
These are plastic . very cheap that cannot be stacked without over falling,negative
"A , product . . . . fake non Apple Real Apple chargers say Designed by "" Apple "" in California . No UL listing either icon I Thankfully identified this before using my expensive iPad Pro and possibly damaging Live and learn",negative
I was impressed . ... . . ! with the case was how sparkly The case itself has up quite well but the material that the phone in holds is horribly discolored The sparkly part but the part discolored looks gross which cleaned nothing off of it held This is These pictures are phone s my daughter old 11 year after t was cleaned with alcohol and she takes care very good of it is still in good condition,negative
"Bought . . , . as part replacement but buyer and be , sure carefully to inspect , it when it if especially shipped in a envelope bubble wrap arrives , beware that it probably again will break impossible to know if it was damaged during shipping or at some point other Arrived damaged I suppose it ’s better than buying a microwave new",negative
One of these won’t off after just over the return date . Not happy . turn,negative
complaint Only about product that the roll becomes tight toward the end . it hard to wrap Makes is tape . . . . Great Use to wrap wrists and ankle for training weight Easy to tear and support good,positive
"Used , for Spectra with mileage high it now it 's better shifting",positive
This was helpful . for doing - ups sit and push ups,positive
not Did recieve . . . this book Tracking says it was delivered 8th on Sept inside door my It NOT was,negative
Not as easy to use and the one smaller that had tabs extra to make application a snap,positive
n't Does work with Alexa,negative
One ... of the headphones best ever I ’ve had,positive
Im using . . . . for a while these and I love it and they now away from chafing keep me when its humid and hot I wear it under dress my They as well ate sexy and very soft on the skin Fits true to size,positive
Both my and I husband rent . . . through Amazon for classes our books to rent through Amazon and never have had ..... a problem until now and in from being when this is back sent possession my not just sad This book is labeled in as being “ ” condition good I don’t want to see anything less than this quality If this is truly “ good ” about this one I Now . want . to sure Amazon it was received in this condition sees make Will probably continue,negative
Turned . wrist my green after wearing two days,negative
"I ’ve used . . for years for phone my and sometimes items other like keys and money to keep everything dry this case It works as detailed the qualm only is that after about 6 months of usage the locks gets down and stop closing all the way worn I so make to be extra that time whenever comes careful sure awesome ,",positive
all over Wrinkled . . Would have been good if firm,negative
I use . . . for a light reading in bedroom my this It does a job great The light it ’s so not just a beam on your book illuminates about 24 inches or larger in diameter This is . helpful for reading in positions different I ’ve . found . the various light colors to be helpful One color is much better than the others depending on I ’m reading what for reading a bible red letter,positive
The story is creative . . and intense and captivating The characters are all and interesting intertwined This is a story great by Barbara,positive
gave !!!! to a friend them & he liked them,negative
Good project plastic bushing out fast wear buy kit ball bearing with this purchase fyi lots off of parts upgrade car,positive
These are the screws . . . right to mount slides drawer I Those screws did not work tried buying screws from the stores local big box home improvement . I will always a pack of these screws when I buy a 10 pack of slides drawer buy,positive
The wheel rear doesn't have . . traction . Will not on dirt very well work Very disappointed,negative
cat My wouldn't touch - - it like was more that pate minced,negative
"colors . . . Nice and quality good I haven't them though , because I bought these for gifts I so don't , know if they well work tried So far so , good",positive
I was really excited . . . about these and I was very surprised at the lining is how noisy I could hear rustling as I walked in them I am very disappointed,negative
The material is slippery . and runs small the pants so down slide off hips my a lot,negative
Don't know ? ? what happened to this order Never did hatch,negative
quality . . Poor Hole within five hours,negative
The top suction part off after using a month and it now spills every time I close the top . there anyway I can buy a new suction part Is ? came,negative
I used for wishes best wedding s my daughter it and it was a night great for it to use easy,positive
thin a little still a nice,positive
I was I would need to replace all the railing on my porch front . This was all I needed . Thanks ! worried,positive
"So far .. , perfect , perfect ! Oh wait . No wall Not pretty for room living my enough mount ? Hmmm Sorta beautifies ... garage my . . standing . Absurd on counter kitchen and bedroom my is too far away but .. No . Hmmm . Might to build a mount wall with a button power "" and off "" on have . perfect",positive
the back button on the of the phone right bottom all but has stopped . After just 2 or 3 days working for me,negative
So cute . . . . Heavy and warm It was too which was he grew into it great big . Has up threw washings many and is ready to be down handed held really well Held the color,positive
price and comfort were right in budget my,positive
"the base of this is so , small . . . but sturdy Perfect in spaces small I up in a lot of places different and never had an issue set so much more than a version tripod Love this design",positive
", . Thanks it would be if the vest secured sounder and , had heavier duty handles it is Otherwise a product good nice",positive
Was great ! for party our,positive
Very readable . . ? . . Did n’t for the ending Why would someone in her condition life her on the line put care It wasn’t necessary Liked the two all but pages last,positive
none of the chargers worked . less than After a month The company out replacements and those lasted 2 weeks sent . Waste . of money and time,negative
"slightly more than After a year of use the "" brushed "" aluminum finish is off revealing what underneath looks like metal pot . I will have away soon to throw it and buy something else . flaking",negative
"I will be returning . . this "" "" item new clearly already which has been opened by someone else The box was ripped and had a residue dirty all over the back the battery was Who . knows - if the stylus actually works or not I can't use it without the battery . , missing Inside the package",negative
very nice . for the price however hard a little to focus at power higher excellent on power low,positive
The product perfect fits . . refrigerator Kenmore my The issue only I have is that you have to dump 15 gallons of water before drinking the water That ’s a lot of water,negative
brand ! favorite my at prices great,positive
"Very compact ! . . . to hold all cards credit my some , cash and license my ’s driver but enough , roomy but still comfortably , fit in pocket pants my Really like the fact that it has the protection information ( ) RFID and is very eager to please the customer Very pleased . with the quality Vendor has correspondence twice already had I would definitely this product and again purchase from this vendor purchase",positive
It 's a product . . . very good It has pain waist all the time after pregnancy It much better works after using this product,positive
Uh I these gloves the product rather than I ordered .. I checked number tracking my and yep .. it matched . received,negative
I didn’t like it because there no excellent fitted is,negative
This simply didn't work . . . No way . No how away . Should not have it bought . Threw it This was . meant to be a for the one stolen by the kids neighborhood replacement I Now have a new weather from another company station and can buy parts replacement if necessary,negative
"this mat is , perfect . . for yoga outdoor / pilates / core Thick and long The material so no sliding during planks provided a good gripping surface",positive
"son old 16 month My enjoyed ! . . this but one of the seams undone and he came to me covered in goo blue , , came just after a month of playing with it but he , had me scared up what the goo is made of to make sure it wouldn't hurt him on being skin his looking he was Luckily enough to not try eating any smart Do not buy",negative
Amazing sound ! The sounds are so soothing and I so well sleep after having it . machine,positive
perfect starter for your member family new pack,positive
Broke . the day second,negative
Quiet . and does it says what buy Good,positive
nt Did fit my 2008 Chrysler and country touring town,negative
These were really a waste . ... of money they don't stay put or they way deep get buried between the cusion and the or arm back,negative
"ARRIVED . , ON TIME & IT 'S PERFECT FOR WHAT I NEEDED I PLAN TO TO UP A WATER BIRD & FOOD FEEDER IN A TREE JUST OUTSIDE OUR BAY WINDOW HANG USE THEM",positive
"It was a decent sound for the price . I did not you how though had to the machine whole off to the nightlight off turn turn If it had while everyone was here broken like . reason real my for the review negative About 7 months of use However , is . that the machine has stopped working and now it won’t on turn child my never would have slept this Luckily , happened the day all family my left after the holidays . I . know . machine",negative
Failed . . in about 60 days Cord is fine but the switch doesn’t work,negative
I bought . this product but up by nothing ended but I still 'm waiting it says it ago almost a week was delivered,negative
"Never arrived . ... . . Contacted Amazon and seller but haven't back heard Not I back want money my sure the problem is what but it , feels sorta scammy",negative
I have using . . since 3 years last product ZMODO and I still love it It 's keeps you connected,positive
Mount is very tall . and is no very stable when the phone is installed the phone No matter you how much tighten the lock still moves,negative
it wouldn’t pump . . . Right out of the box liquid but I have decided after trying three products liquid that it is not very good You can hear the pump Save money your,negative
I really like . . . . . this ring how looks I ordered it to along go with the rest of my jewelry rose gold it is Sadly All the diamonds are intact and very pretty big a little for pinky my although I did get a 4 size :) Would this ring for stacking or for a sparkle quick little to add to an outfit recommend,positive
"Dumb . ... . . . and violent Not sure the appeal is with this one what dialogue Too much internal I , guess If you like reading about women abused seek counseling",negative
I cried a tears few while reading this story,positive
"product . . . . Decent , price good Already showing some signs of wear in a period relatively short of time but I am pretty , tough , on keyboards that is so probably ok It is fairly , but this to be expected for this type of keyboard is so if it fails I will just it replace loud price , Very good",positive
dropped . phone my it still broke the underneath screen,negative
"The item not did work . , button was not functional",negative
I not would buy . Dumb bells are cheaper For what you get and more versatile,negative
Ordered . . a four pack and only received 3 would money my for the bottle forth back but the bag had been open like This is the time second I have had a problem receiving this item the time first didn't I receive the order at all now I was a bottle shorted it was in a that said sold as a set do not seperated bag,negative
description . . Accurate of product Glove size as well accurate,positive
"I did have . to replace it within 6 years but I And moderately priced , like . the way if buffs tile my",positive
shades . . Nice Only draw back are that the arms scratch head my when I them on put,positive
"She easy ! . . ! to install and looks great I ’m using two in either side of my mirror bathroom They provide a amount good of light but also could be and be wouldn’t too overpowering , used in a bedroom or hallway I . love the look industrial / farmhouse of them Very trendy and great priced",positive
"Works great just , wish it could of had a attachment molle",positive
This was a item . . . beautiful and would make a special mother day gift mom My away sadly passed before I could give it to her and I now will and think of her cherish it I know she though would have loved it,positive
Love . . . this author Book is an read easy but fun Make sure you read the trilogy entire,positive
"I bought . . . . for use in gym home my located in garage my these barbell My gets very cold in the winter and these gloves add a layer of insulation to from getting frostbite keep hands my but I don't use them at this time The quality is very there a amount good of on palms padding but it not does interfere with the feel of the bar is nice , for the price The wrist straps are a addition nice",positive
"This is the stand . . second such I have bought One was for my who plays clarinet and now for , granddaughter my who is learning to play clarinet daughter . Sturdy , affordable and last a time long",positive
"This is a item . . . great I use it with a rack weight for gym home my , and it 's it how easy moves 300 around lbs incredible I suggest using a youtube titled "" HTC 2000 Mobile Base "" Assembly , which makes the process installation a breeze video it about twice as long would . , take Without the video . You 'll me later thank",positive
Bought . . . . for son my one ordered more one In the meantime as a replacement tire Front snapped . after the ten minutes first he played with it . Sent for a refund right away as well snapped This one the back wheel design Poor,negative
The temps not do match . . . what temps other give I would a spot time first it is once temp the time next it is a totally different and never twice has given close to temp same temp hit ill spend money more a little time Next to get a product better,negative
Got ! for son my for Christmas this and its Exactly what we wanted He loves it,positive
The headphones don’t even up in devices . show,negative
It 's an Ethernet cable ? . . . It 's blue and it is long 100 ft. It . works I have not any Ethernet packets leaking out of the cable noticed What else there to say is,positive
It out only after a washes few . It doesn't fit frame my and i am pretty disappointed . stretched,negative
"Hi . I package incomplete my I and only came 1 , bought 2 got",negative
Returned ... ... could not because it was not together well put use top bolt attached at bent angle making harp,negative
Purchase . inserts silicone and couldn't tell a difference with them,negative
"I skipped . . through prose beautiful descriptive and relationships prismatic to connect the chapter first but the reviewer , took care of that ... summary and way more , analysis , context historical and biography short It never fully happened I away . came feeling quite ready for a exam final on 's the reviewer Rebecca",positive
broke . - . - within 5 uses and less than 1 we received it from when month quality terrible Hose diameter is also too narrow the hose so you whenever spray retracts very annoying,negative
Very nice . . . . Lovely in the corner bathroom and doesn't look as as a ' tree ' regular to lose function or get ruined by use heavy messy Plus the shelves hold baskets filled with towels and clay pots with my make up and whatnot brushes But it not 's going anyway Took . some time to together put but was really easy to follow I guess I it would give 5 stars if I thought wood and the design basic was more a little top of the line,positive
"Seems , to do the job but I pair with a workout caffeine pre definitely got me over a plateau",positive
looks cheap Finishing on the dress the material on the back looks like what is to line cases suit and and bags use and I have to give a star to submit comment my it 's not a star worth,negative
"It is little . . , small rolls and , , hard I there , no tube is like , that but I prefer the 1000 sheet , which are softer rolls",negative
n't Does work . . . on Amazon fire Not Not . iOS Google stick for any device Waste of money,negative
value . . - . . ! . . Really good I didn’t need many of the inserts I am . fussy about planner day my and make my own calendar pages I would prefer three only rings - ( half lots of of x 11 8.5 ) holes to punch Cover is it is ( nice but I would like ) a one thinner to fit I had to all them down trim thick value Great smaller A little in size 4.25 x 5.5 than I thought I make my own calendar half which is a sheet of paper pages as I said,positive
"Too small . . of a bag diaper to fit all of the essentials in It 's also awkward at the top the opening main is where very - rigid , not flexible",negative
It does seem . . to moisturize but the problem with it is it ’s very watery which makes it difficult to use I up getting more of it than on skin my on the floor end,negative
works as advertised makes changing for the shy more comfortable up just as easy folds,positive
Recommend . . for a read good this book . Will definitely more from this author read forward Looking to getting updates on the author,positive
"Bought . . for shop new tattoo my this product because a lot of clients were asking to charge phone their , and I always out of the phone charger and always , lost control of to where put all the phones to any of you looking to charge a lot of phones at the time same cables and you , have ports so many that you can charge the phones at the one place it so good , worked After I got this station you just in can plug one outlet No . desk more messy Highly . recommend",positive
quality . ... . Low Does nt together stay you get what you pay for,negative
I bought . . . it to save a dollars few It was . It didn't well and I would be able to it off very easily once it is applied take stick mistake my yourself . I can't even this item . money Wasted return Do a favor and spend a dollars few more and get a one high rated with over 500 reviews,negative
"I loved . . ! this necklace and got a TON of on it compliments it However , , broke after owning it for less than 2 months . The tassel part off it is where soldered to the ring broke I am so disappointed because it is truly a piece beautiful of jewelry and so versatile I may ! consider again trying it and hoping the one second up better a little holds",positive
"Material is cheap . . and easily torn and far too and thin , shiny to be effective for style steampunk Zipper is weak and easily gets stuck",negative
These not did fit . . . . like the photo shows They ’re very wide at the calf I would have . preferred a fit like the photo They ’re super comfortable but almost too comfortable if that makes sense more fit Funky Felt . pj like ’s than pants yoga crop,negative
"gloves ... ... Very nice , warm as can be and perfectly , fit product Great Thanks",positive
"They are very short . , not what I had hoped for",positive
twice Ordered . by mistake need to cancel,negative
"If you want to give yourself a headache trying to install somthing that should take 10 minutes but up taking 90 minutes ends , this is the toilet paper for you ! dispenser",negative
"The product claims . . to be tempered glass But it not . is ! But this is not the . case , only one side has the layer protective It even bends The directions . state that there 2 off off peel peel protectors -- one for each side are I really wanted . glass I could have , gotten it for money less a lot because it would better resist scratches than plastic If I wanted plastic",negative
not now Would leave . . at door my they want me to up package at UPS pick go The point whole of buying on Amazon was I so didn’t have out to go after work I don’t It can set at the facility shipping and I will and buy it on from now go to a retail local . need . it If they can’t leave it at the door,negative
"was so , depressed . by what ’s happened with one - of heroes main Alex and death her how was , described in details Not going to read any more McDermitt books It is definitely just me and emotions my but not would , recommend to read this book",negative
not Did stay . . in ear my back Sent them,negative
"So far Have had . . . . . . for 2 days it thing Only not I do like , but may be a house outlet issue it not does sit flush on wall my , is so good and I had non it up to 2.4 ghz hooking issue Yes did original face of outlet old plate remove Not . sure . if this is a product or not issue Have set the timer and love the feature nightlite So far so good We have a dual broadband router",positive
"ok Worked . . while it lasted but it just , stopped , working one day after the warranty expired 2 weeks Cons Loud and you need quite hard to push to operate it Pros : : Very powerful",negative
book . . . Great This is an book interesting and informative I just wish there detail more was . I was recently that I am an empath . I was not sure that meant what told I Now . . know I identified with the descriptions here given I why become overwhelmed in crowds large and become sometimes overwhelmed by emotions,positive
"Charger stops . . , for a while momentarily charging every minutes few making the phone ding to indicate it is charging when it again starts Wife and I are both these on 8 iphone , 's . It is seriously out sleep if we don't ringers our off turn impacting using",negative
"I wore . ; ! to a Walk local Art w/ some pumps cha - cha it and created a sensation with my look deconstructed many of the ribbons nylon cheap were the metal had , become by 3rd my exposed through the material cheap , starting Upon even 2nd my to show wear",negative
"I bought ! . . this to use with a Pro MacBook It fine works and is and compact nice . Seems - made a little cheaply but I don't , anticipate that much using it it should be so fine No complaints",positive
"Difficult . for to husband my put together and instructions poor but , buy excellent for the price",positive
I feel . . . . sorry for the workers in the plant that make this stuff cow Holy these do smell foul I outside placed these to out air and away from at leas 10 feet can small Not certain if I 'm going yet to keep or return . Will back in 30 days report,negative
"never caught . . . one rat traps are tripped bait is , gone maybe they are for small , not are ours which rats",negative
"It says . it is a 4 pack but I only , received 3",negative
The wine decanter was . . as just expected I am happy with it,positive
Half the bottle was gone made me very nauseous smells very strong,negative
Very cheaply made . ! Does not at all 3D look Very disappointed,negative
These ropes are great . for a puppy not an dog adult,negative
Super cute . great for the price My three year old looks adorable in this,positive
"I need . . a way reliable to connect to the internet and computer my doesn't come with an port ethernet This one does It also . comes with 3 ports USB I use that to connect to drives external hard , cellphone and , camera I am so satisfied if it so I can as well charge Pro MacBook my it is supposed what to has a port USB - power C - thru pass . It would be great",positive
vitamins . . favorite My product Good,positive
"fit . . Very snug Very well padded . protector Great . Hard to install bc so snug but it ’s , great bc it won’t once the iPad is in budge",positive
"earring kept , up opening would not on ears my stay",negative
"It 's a moisturizer . . . good for the of winter dead or those months bitter cold It does be so sure out completely to spread the product leave some residue so it doesn't mess with makeup my I like the smell but it is powerful for those sensitive that sort to of thing I . . like to apply it at night a It can be a bit little feeling in the months warmer because I don't need hydration as much Overall , oily . product good I will reach that for winter next",positive
Fantastic . . ! We used this product on countertops in a house we were renting that It looks really good and added the touch finishing,positive
Works . for those who may want to apply a conditioner - in leave over night great It is so it did to give me a headache after a bit seem . tight about head your The quality is . great and pattern is cute,positive
There two cuts on the of couch back . were,negative
"Defective . . . . . . The pin page doesn't up come Called Amazon tech who walked me through the process troubleshooting like it was time first my looking at a computer , troubleshooting and dealing with reps horrible tech from amazon and asus support and I so online 'm , returning the product after hours Was really unhelpful and I 'm not even sure he was listening Then , I was to support technical ASUS to only connect with another technician equally inept male further who insulted me It 's a pc , defective the one I received referred",negative
"product . Good and function great with power good and revolutions , easy to assembly",positive
"Great . ! , for ability great to around move , even in carpet No wear after a months couple",positive
Thought . until I got a feet few into it it was good and about 27 ” was unusable,negative
"design . . Nice but very , thin , almost transparent Probably won't after a washings few last",negative
Wish . . you could buy only prongs dog My seems to lose that part but I have to buy this set entire of pieces every time,positive
"I had . , . . . the band original for my watch I wore , , that every day single for about 10 years not an ( exaggeration ) This one lasted less than a year with use limited before it finally broke since I now only wear it for work field It once caught on some beams metal I and it right off tore was ridiculous installing Also this thing it took about 30 minutes fumbling with the pins",negative
I 've owned . . other hydro flask products and love coating proprietary their but this mug is and comes in a sort of around the cup metal sheath rubber misleading I wouldn't complain except you can away bringing doubts of life long term to this product pull the rubber from the cup near the handle,positive
:3 it for friend my and its perfect got,positive
order . . : 1st I love Love love circles dark diminished while eye patch hydrates & cools product order 2nd & 3rd slightly from order 1st BUT AND hell pads not would adhere to skin off . packaging Very Disappointed,negative
"Mava Knee Braces are made . . . . of material high quality knees my that gave a feel good of compression and find them enough comfortable to forget I am wearing them It is to measure leg your to get the size correct important The braces came in , packaging nice easy to open I . found . the straps Velcro to be a little than I would like them shorter However , that did not performance their effect Sports I trail 6 miles a day walk",positive
"I not was given . , . ... the product correct Would prefer to have what I paid for instead of what looks like an accident I see that there no return policy is I however , need to either be or given the products correct refunded Will update the review if issue is corrected",negative
I wanted . . to enjoy this app but always running into advertisements I deleted,negative
not Color as described,negative
Can't get . . the size smaller they so send you a tool to remove links to make it fit around screwing Too much,negative
"The lid plastic the plunger rod passes through which cracked . within a week gussets on the of the lid underside would have , provided the support necessary to prevent the crack For a pennies few of plastic . I would definitely not this again . buy",negative
not Will take . plug grounded Did not outdoors use,negative
I love . the glasses and had the glasses more then for a month before they broke,negative
"We are up box second our of 50 and really , like these bags . They are intended for waste compostable kitchen and quite well have served that purpose for us We have also them for waste normal household and off sent them with the collectors trash used . . At lease we are not a bag non-biodegradable along with the rest of the trash contributing . finishing",positive
"I like . . . . it down though Rides , like the opposite of - shorts wedgie but they are and have pockets comfortable . Have to them up pulling keep Covers top muffin my but doesn't restrain it Maybe I could have with a size smaller done",positive
magnets . ! ! Fabulous design Sleek and surprisingly strong Highly recommend,positive
"size . . perfect for a child but too , small for adults towels came dirty",negative
"It 's very heavy but great , works",positive
"Really didn't like . . some of the twists story but we 'll , see what happens season next Still though impressed by talent s actor guest",positive
I have . . . cataracts The glasses are a aid great in protecting eyes my from sunlight so much Thanks for this product great,positive
"Pockets ! ! ! Love the pockets but it 's , beautiful Is material a little than I expected for summer heavier",positive
Overall quality . . good and keeps food and cans cold Wish it had some pockets outside or something to store snacks,positive
the string Sometimes won't retract .,negative
LOVE these gloves . Lightweight cool and feel great Not be so careful but the extremely fast dry . proof water LOVE,positive
I overall like . the product except the magnetic phone car mount does not fully stick on dashboard my i other than that ots quality good think,positive
", watch . Jumanji When movies feel boring to you Jumanji it an experience that needs to be experienced",positive
I really like . . . this lid It perfectly fits The size of the hole drinking is just I was expecting what,positive
"these were actually too small . , but we will keep them who knows we can when use them",positive
Too large for needs my,negative
case . Nice but it seems ' loose ' a little although the phone has so far stayed in it,positive
pot ... Very very very small,negative
son My loves . . . this reel It ’s rod second his for fishing in shore and freshwater Smooth,positive
Smells good but not as good as sandalwood other before I 've had it 's just okay,positive
color . ! . Beautiful and dress design though on the side thin A little Love the fit and the length for hubby,positive
This cover not does protect . . the lense camera as previously mentioned phone new Brand is now over a defect design damaged,negative
"I down , laid . . for a sleep s night good that didn’t happen After allowing the pillows to breathe and putting In the dryer This pillow is so it ’s almost brick - like firm",negative
son my So far really likes ! this Headset,positive
adventure . - Epic expertly written and researched,positive
immediately tore when student my placed fingers there in the grippers,negative
It 's to have the ports charging in a protector surge . idea ! great great,positive
not Did need . . back Sent,negative
"I really like ! . this clock although it 's not as as I had expected though it 's even the as described size large but it nicely is and looks great , made It doesn't very well show , on a wall darker as you night imagine",positive
product . . . Horrible Never held air We kept it in the package past the date return we so lost money our,negative
got small bit little When I wash,negative
"It 's a Saturday night ! . and I and have up on all the shows cable usually I 've watch , simply because there no Amazon boxes back then was caught had no where to go I Why ? I don't ! This was horrible ears My . liked the music because it sound like the 90's , which was my favorite decade acting know . laughed at the end , so I up Prime and this movie was recommended opened when they showed the boxes up packing",negative
"notebook ! . ! Beautiful Handcrafted Will definitely back for another one The quality is very I have been wanting one for a time long good . . come I here found it on Amazon and came across this seller and I am so happy with it I highly its great . recommend , it for anyone looking for a gift special with a price reasonable",positive
not Does look . like shown in person,negative
great Works . for rabbit senior my who has become messy a little in years later her,positive
"They 're cute , but REALLY thin can't use after they up 1 time spit",negative
The light effect is not that good . . Not worth the price of the item Poorly made,negative
phone My is cracked after using this it doesn't that much protect phone your,positive
Rusted . after one hand and air dry wash Disappointed,negative
This was a item . . . prime and it didnt arrive on time That was disappointing as I was to pair with a birthday gift crayons up light black also late Which came board Waiting on this,positive
"this may work . . . . for you If you have hair perfect However , for girls my with hair already color treated or , hair slightly damaged this will not It doesn't leave hair your smooth at all It . straightens but doesn't' have the technology to it out or prevent flyaways smooth work Also hair my would get on the sides of it stuck yourself . Save the money",negative
"you will , enjoy . with the characters same , comedy and , music this final If you enjoyed 1 & 2 This is . one of those of movies types that provide a break great from the of your day craziness",positive
"It looks cool and it does but , requires a LOT of work but just , , prepare yourself to drop some - bombs F throw sparks Just . . make . things on yourself easier And a piece tiny of metal sharp isn't the . thing most comfortable to have to grip for any period extended Especially in any weather inclement and wear a rod Ferro and striker or , use the spine 90 ° on knife your This might . help in a pinch",negative
One drawback . is This product is lightweight for to toddler older our put it on the potty herself . enough that urine sometimes gets trapped under the rim and then up on the seat big potty when the one small is lifted ends,positive
great Works . . for kegs home brew my I online looked to see all parts I needed to make my own set up,positive
Has been helping . with fungus toe nail other specifically toe nail fungus products have where failed,positive
Book arrived in condition horrible with pages missing and all / crumbled bent,negative
"one grip my that the stem isn't sturdy so at times the filter down when positioning it falls - is filter . , Good little",positive
I bought . . these because I work on feet my 13 hours a day I couldn't . stand them after a hours few Too I guess the compression is just too much I am ' 2 and 125 lbs I wouldn't . recommend them for what I need them for 5 . tight ! I . have neuropathy in legs my and feet,negative
"I loved . . . the earbuds JVC Gummy and was sad when I could no longer find them in stores but that , seems to be that is sold these days all and thought I this one 'd give a try , but I did a star off knock I really dislike the kind where you have to stick the insert rubber into ear your unlike reviewers other because the little out stick parts do , , bother ear my So , I was I found these on Amazon happy . Good sound quality",positive
I am in love / . . with these shoes The toe box is very different yet makes to let toes your spread sense They make you to jump for joy want,positive
I didn’t have . .... . . . an option to put no stars But these seeds not will grow Don’t waste money your Wish I would be refunded or get sent a pack new of seeds or something else I am very unsatisfied and unhappy,negative
"dress . . . Beautiful form fitting it though still hides my small post baby bump I did it needed the zipper up moved to hide the back of my bra and keep the sleeves on my shoulders need , to altered to height my have it Other than that ..... perfect",positive
Very cute . . . & the fur is very soft but there definitely a struggle complete trying to put this on the wheel steering was it seem At first as though it was too small Took me & a friend to install it,positive
Changed batteries but the bracelet still didn’t work,negative
case . . . Cool Feels very protective son My now wants one,positive
"this product wonderfully worked . . At first it , stopped After about 4 months working at all mechanic my . Had check the wiring and everything was fine The fan itself just . died",negative
This very well works . . as a tracker fitness and it but it me gives the option only wearing one item when I golf has features never I will use that as a GPS golf I like,positive
"I used . . . the simplest for task of electronics these the wire , started After two minutes of them connected to too hot get and melt the plastic outer The black and red actually together bonded",negative
daughter my loved ! this dress,positive
"I recommend ! ! . ; . it It looks great however , complaint only my was the link remover tool Both pins . broke , within a minutes few so I up to purchase a one better quality from Amazon having ended and this 100 % , did the trick The appearance actual of the band silver is really though nice , I really wanted something to make watch apple my more professional look for job office my",positive
You get . . . . with this set box bang for your buck Some errors . throughout the stories various more than anything Annoying Couple stories were Definitely worth a read better than the others,positive
Has a aftertaste very weird,negative
on Come . . .... you how wrong can go with parts original AC Delco They always great work,positive
"Much bigger ! than I was expecting but the bride , LOVED it for party bachelorette her",positive
Loved . . these They are a little to inflate at first difficult but they 're not bad once you get the hang of it We bought a few and out bring them when the kids over have friends for movies and we don't have room enough on the couch,positive
They perfectly fit . . . . ! children young my but they do every day They are to small a bit for face adult my it seemed As I peered through the lenses under water as if I was wearing lenses prescription ’s someone The children did not this but it made it awkward for me mention I haven’t much personally used them as a result,positive
"It is friendly . body and no , effects after",positive
Burns . even with portion proper rice and makes rice my weird taste,negative
belt . Very nice and well made,positive
The curve not does cover the phone,negative
"It smells . great but it ’s just a , bin of grinds coffee loose . Was n’t that expecting",negative
you get . At volume low / medium and phone at volume full quality decent But it this and now the static from it on any frequency radio completely out any music drowns broke after maybe 2 mo,negative
"Daughter seems . . . to like it the size really , blew mind my Although I read reviews about it being small I fee , like it is than 's a child that it is how small is more like doll bookshelf . Do not like anymore searching but I still might , return Will . see she how much actually interacts with it feel",negative
I bout . . . . for this bean 3 lb I i ( stopped ) roasting during the crack first because i don't like a roasting dark did roasting medium with this bean and i think it has a body medium I after over a day . good to try it pour the roasting with chemex for ( degassing ) and the taste feature is very and clean citrus I don't taste any bitterness ( maybe becuase of chemex ) filter,positive
"Slow . , to here get and have a memory nuisance level if they get bent making it necessary to using them exercise some care real subjective a bit on mix letter",negative
"This item came ! , damage I returned them but not have gotten credit my",positive
Both were out dried . . Could barely anything out of the pencils get . Had to use an alternative,negative
I these slippers reason only them I ’m giving 4 stars is because the soles are really thin I was expecting them to be a little thicker . . They well fit and are super comfy . love,positive
"The book arrived . . . , as not advertised I was charged a fee 10 % restocking and shipping When I requested a refund Not the best third party seller",negative
"consuming A little time putting together Was n’t as as I until I filled with shoes expected . shipping . Fast , seems to be now fine . sturdy",positive
I have been using . . this while traveling and it 's been pretty convenient Good sound and sturdy quality as well . Easy to connect,positive
"the spring that connects to fitbit Keeps popping off the fitbit , keeps . on out popping and fitbit consequential falls off wrist",negative
Tried . for the time first this product as I was attempting to use it to strengthen nails my and harden them against cracking So far it ’s . I ’ll keep using it . Seems to be very good quality working I . recommend it,positive
"big . , towards the leg and goofy not style 's a man young try goodthreads chino",negative
Loved the material and size but they kind of look like the print of rock is from a 3D and not like stone actual printer,negative
I like . . the options different for the light front You can use either the single large or the side lights smaller or all three at once light,positive
"sander , Great but mine Is missing the system dust collection it wasn’t included",negative
out after a uses few wears,negative
The faucet well is functioning . but it is the overpriced by about 100 $,positive
n't Does do . . anything I even take two or three and still nothing,negative
these great fit . ! vacuum my went by photo in because model out was target but not anywhere listed Thank you,positive
people From 10 feet away can see . . eyes your Don't buy,negative
Pretty good but I feel like it made screen my darker,positive
