text	label
Muy bonito., calentito y comodo para el bebe	positive
Al conectar uno de los dos tubos, uno de ellos se rajó a lo largo debido a que el plastico estaba pasado y se había quedado quebradizo	negative
Defectuoso desde el primer dia	negative
Buscaba una esponja konjac para probar y este ser me pareció de lo más interesante. Viene un par de 3 esponjas, que tienen un cordel para colgar y una ventosa para ponerla en la pared, así dejar que se seque. Viene plastificado.	positive
La cortina es muy bonita .pero es muy corta	negative
Una estrella hasta solucionar el problema. Abri la caja en el suelo con muchísimo cuidado, porque yo para esto hago hasta un ritual (con lo que mola abrir cajas grandes de estas...) y vi que el plástico del lado inferior del apoyado derecho está roto. Me podéis mandar apenas la pieza? O tengo que devolver toda la silla? Gracias.	negative
No es la versión de España , así que no sabría decir si es igual , viene de Italia , se lo dije a Amazon que deberían de especificar eso y así el cliente elige si comprar o no	negative
yo compre el pack de 5 y en menos de 2 meses se me han averiado 3 unidades, los otros 2 están a punto de fundirse, el draiver aguanta bien pero la tira de led se funde, a mi parecer el driver le da demasiada caña al led y este tiene una vida corta por el sobre voltaje y el sobre calentamiento que tienen. no la recomiendo, en cuanto se me fundan los otros dos se los devuelvo a amazon.	negative
Buena idea pero mal construido. El soporte no es suficiente fuerte para el peso de la manguera y el uso de ella, se fue rompiendo el solo, y con un uso normal.	negative
Las bombillas las solicite para coche y el casquillo es mas pequeño no es el estandar	negative
Lo primero es que me llego en otro idioma al solicitarlo ( en francés) y aunque se equivocan ellos ya tengo yo que sacar tiempo para acercarme a al sitio que me digan en el horario que lo tengan abierto y hacer la devolución. No me parece que sea un precio justo por el reloj que es y los materiales que tiene, plástico y cartón. no me ha gustado mucho y no lo recomiendo. El sistema para aprender las horas no lo puedo valorar, pero lo veo como otros, nada especial.	negative
Los valores son bastante precisos al compararlos con otros aparatos que tengo	positive
En la foto viene con flecos rojos y lo mandan con flecos negros, no entiendo porqué	negative
Tal y como describe el anuncio	positive
vale cada euro que cuesta, la bateria dura muchisimo, yo no lo he cargado desde que me lo compré y le doy mucho mucho uso... es genial.	positive
No me gusta porque no afila las tijeras, es más me ha estropeado dos pares!. Los cuchillos tampoco los deja bien y para el precio me parecen los resultados poco satisfactorios.	negative
La bateria dura bastante. El sonido esta bastante bien aunque esperaba mas bajos. Lo unico negativo que veo es que solo se emparejan si estan dentro de la caja, asi aue hay que llevarla siempre encima por si se desconecta del movil que alguna vez me ha pasado	positive
Producto bien detallado luz blanca com o especifica lo único mal es a la hora de la fijacion el pegamento no pega bien y con la húmedas se despega, por lo demás bien en esto el vendedor no es el culpable	positive
la pinte quedo preciosa	positive
El Plato giratorio es suficientemente rígido y el sistema de rotación suave. Las espátulas tienen un equilibrio bueno entre robustez y flexibilidad y las rasquetas son aceptables. Como Detalle negativo, la madera no tiene unos acabados pulidos. MUY BUENA COMPRA.	positive
son muy debiles. cuesta abrocharlos y son muy pequeños. Pero si que brillan cuando les da la luz. No los volveria a pedir	negative
Que no me ha llegado todavia	negative
La cámara funciona bien y buena calidad. La conecté por wifi. Es la app la que me ha hecho devolverlo. Se traba, el aviso de alarma suena en la cámara y en la app un aviso como cuando te llega un correo al móvil. No nos sirve para controlar la habitación de nuestra abuela por si se levanta de madrugada. Lástima. La he devuelto.	negative
la calidad parece buena , cumple su funcion , con pescados de escama muy fina no es tan eficiente	positive
Es un juguete que no me gusta nada y creo que los niños lo piden porque les hace gracia pero no vale nada. No lo volvería a comprar. Cómo mucho el precio por esto sería de 5€ como máximo	negative
Para casa, ya que pesa poco	positive
fabuloso escalón para la cocina y alcanzar a los estantes mas altos	positive
Da poco aire y enfria muy poco ,no deja de ser un mini ventilador sin potencia ,caro para lo es	negative
Son un poco mas grandes y menos suaves que los que suelo comprar en la farmacia. Pero cumplen su funcion igual. Lo recomiendo.	positive
MAL! Llame para cambiar la dirección de envío y en principio todo arreglado. Me lo trajeron antes de la fecha estimada, no me enviaron ningún correo para avisarme ni me llamaron para confirmar que estaba en casa para recibirlo (tal y como me habían confirmado que harian) y me lo enviaron a mi dirección antigua. Total que no lo he recibido en mi domicilio. Muy mal!	negative
He pedido cuatro relojes de esté mismo y me parece una barbaridad que me cobren el envío por cada uno no debería de ser así por que pedí los cuatro a la vez y para la misma dirección es una pasada que hagan eso así	negative
La verdad que es una maquina de niebla perfecta para eventos fiesta de cumpleaños!me ha sorprendido porque es pequeña y fácil de transportar además te viene con dos mandos uno portátil y otro de pulsador lo cual me ha llamado la atención!! Lo único que tiene poca capacidad pero si es para cositas pequeñas de eventos es perfecta !	positive
Misteriosamente me anulan el pedido sin mas explicaciones y me retiene el dinero el tiempo que amazon estime. Acojonante.	negative
Perfecta ,llego pronto y en buen estado, la recomiendo es la 2 que compro y las dos llegaron bien y listas para ser usadas, recomendable	positive
El producto vino rallado por lo que supuse que ya lo habían utilizado, aun así, le dí una oportunidad, cuando lo conecte todo iba perfectamente, compartía teclado y ratón entre dos pc's portatil y sobremesa, pero a la semana dejo de compartir tanto el teclado como el ratón por lo que lo tuve que devolver, una pena me hubiese servido bastante.	negative
Esta en perfecto estado, tanto la caja como el cartucho del juego. Tenía muchas ganas de jugarlo en mi Nintendo 3ds. Gracias😊	positive
Es cinta, no hilo. Por eso no me gusta.	negative
Mi tío es cazador y buscaba algo asi para los perros , este le va genial y funciona muy bien, el perro no sufre y aprende a comportarse con este collar de adiestramiento	positive
me parece una opción perfecta, para dar un toque vintage y cuidar de la cámara al mismo tiempo. cara, si!	positive
Una de las tablas venía con un pequeño rasguño. Por lo demás, excelente	positive
Bien empaquetado, justo a tiempo y sin sorpresas	positive
Es más grande de lo que anuncian, aún no sé que tal será, personalmente no me gusta que pongan unas dimensiones que no se correspondan con la realidad, así que espero que el resto que anuncian sea real.	negative
Lo único negativo nque le encuentro a las pinturas de Vallejo es que son demasiado líquidas.	positive
El producto cumple con la descripción, buena calidad	positive
La traducción es pésima y la historia para adolescente o menos edad .. no be gusto nada este libro debe estar en el género casi infantil.. un timo de libro.	negative
Anécdotas simples que no enganchan en ningún momento. Tratándose de anécdotas de la guardia civil, esperaba más contenido en el libro pero el autor se limita a una descripción muy superficial de las historias	negative
Compré medio número más, como indicaban otros compradores, y me ajustó al pie perfecta. Es más cómodas que otras alpargatas ya que con la suela de goma y su ajuste te permiten andar con ellas todo el día.	positive
El producto no me llego, es una estafa.	negative
Se ajusta bien aunque el aparato para ajustar la pantalla no cabe bien en el iPhone 11 pro Max. Se notan muchísimo las huellas incluso nada más ponerlo. Incluso se le pega el polvo a la pantalla. La he tenido que tirar.	negative
El asa superior,se ha doblado,ni idea como...pero es imposible colocarla en su posición.Por el precio que tiene,lo demás bien....no se que ha pasado con ese problema.To utilizo con poco peso	negative
Todo perfecto es justo el modelo para mi coche por el precio de una pieza de desguace tenemos esta pieza Nueva Siento tener que decir que ha dejado de funcionar bien cuando quiere se encienden los cuatro intermitentes síntoma de que la pieza no está bien	negative
Fácil de usar, y buena calidad imagen, lo uso en una tableta y todo ok	positive
Hay consejos útiles y otros de relleno pero es en plan cómic y queda divertido. Lo metimos en una cesta de bebé y le dió el toque gracioso entre tanto babero,gel y demás enseres.	positive
De momento van perfectos y cargan rápido, no le doy 5 estrellas hasta ver lo que duran en el tiempo.	positive
Horribles. Se agrietan los labio en cuanto te pones.	negative
Correcto. Lo esperado de la marca staedtler. Envio también perfecto.	positive
La pelicula 6 y 8 no vienen con audio español 😞 Decepción pues ponia en idiomas que estaban todas incluidas en castellano	negative
No fue la calidad que esperaba, se rompen con bastante facilidad ya que son de plástico, tengo otros de metal y ya los puedes trastear que se pela la pintura pero en esta ocasión, no ha sido la mejor elección	negative
El TTL funciona perfectamente	positive
Cumple con lo descrito	positive
Aún no me ha llegado el producto, así que de momento mi valoración es muy negativa, a ver si me llega mañana	negative
Huele bastante, lo utilizo en el humidificador	positive
El producto no mantiene la carga a la final cuando lo vas a usar las luces no van. Por eso la puntuación se compran para lucir las luces pero si no funcionan es un zapatilla normales.	negative
Muy mala calidad. Acabado imperfecto. He tenido que pegar una parte. El vendedor ha reembolsado casi todo el importe para no tener que recoger el producto. No lo recomiendo.	negative
Bastante fastidiado, pierde mucho la conexión con el portátil los puertos usb, el hdmi por ahora bien, pero repito, se corta la conexión por la cara con el tiempo. Si encuentro la caja lo devuelvo.	negative
Es bastante bueno y resistente. Se conserva correcto se podria mejorar, resistencia correcta pero mejorable. Lo malo, el ancho y que el sistema de cierre a las 30 veces de cerrar se tambalea y suena	positive
Libro en mal estado no se como contactar con el vendedor sin tener que darle a la opción de devolución el libro me corre prisa porque es para trabajar con el el colegio	negative
Tamano grande y de goma espuma. El material esta muy bien. El paquete tardo en llegar pero han sido muy amables y me han devuelto el dinero por haber llegado tarde. Recomentable para aquellos fans de Minecraft.	positive
No ha llegado todavía y tenia que haberlo hecho el 25 de julio	negative
Para mí Citroen Xsara Picasso le haría falta algo más de ancho por lo demás bien el belcro bien pero el acolchado nada si tela compras si el es lo miy	positive
Esta funda se adapta perfectamente al Ipad y su imán es potente en la solapa. A mí me resulta un poco enclenque cuando lo pliego para que me sirva de soporte. Con el tiempo se van despegando un poco las capas de la cubierta. El IPad se me ha caído varias veces y lo ha protegido bien	positive
No soy de criticar pero este grifo/ducha aunque muy economico y vistoso no vale la pena. Se oxida por dentro y peor, tiene fugas continuamente.	negative
Todo según la descripción, nos llegó en castellano y con la luz (lámpara) tal y como lo pedimos, muy satisfechos.	positive
Era para un regalo y no me fijé que la part de abajo no tenia tirantes. Era muy incómodo y lo tuve que devolver.	negative
Es una maravilla! Lo malo es q la cerveza sale cara, pero es un lujo poder tirar tu cerveza en tu casa!!	positive
El precio un poco excesivo	positive
Son los que mejor agarre he tenido pero en un mes sin apenas uso se me ha descosido en los dos guantes la tela y con lo que cuesta no merecen la pena.	negative
Perfecto,buena calidad para el precio!	positive
Compré esta funda para el iPhone 8, al principio muy bien y bonita. Pero al cabo de unos días esta la parte trasera toda rallada y color amarillento de la funda . TODA UNA DECEPCION DE ESTE PRODUCTO. NO LO RECOMIENDO PORQUE NO ES BUENA CALIDAD	negative
Un aerógrafo perfecto calidad/precio La única pega, el compresor se mueve mucho por culpa de la vibración.... Yo le pegue 4 gomas un poco más grandes y listo....	positive
Novela que engancha casi desde el principio, buena narrativa y capítulos muy bien guiados para mantenerte en la historia sin cansarte	positive
Buen relación calidad-precio. Y un sonido bastante aceptable.	positive
Sencillo de instalar, fácil de poner y quitar el móvil. Se mueve un poco con los baches	positive
Pensaba que sería estupendo para mí piel pero no ha sido así. Indica un alto grado en vitamina C pero no he notado prácticamente nada en el tiempo que lleva utilizandolo ( aproximadamente 1 mes ).	negative
Encantada con la compra. De momento, puesto que aún es pronto para valorar la durabilidad, todo perfecto. Lleva algo menos de dos meses y por el momento, ok. Las anteriores, de otra marca, venían durando entre 8 y 9 meses, así que no puedo comprobar la durabilidad.	positive
Lo voy a devolver. No funciona	negative
Envío muy rápido. Excelente producto. El tiempo que la he utilizado ha respondido perfectamente. Compraré otra.	positive
Muy fáciles y las soluciones se ven a simple vista, no te hacen pensar mucho que es lo que queremos los opositores..	negative
Más de la mitad me llegaron rotas en varias partes muy pequeñas. Las uso como complemento a un producto que vendo y logicamente no puedo entregarlas así. Muy descontenta	negative
Gran libro narrado de manera muy clara, con base científica perfectamente citada y referenciada, y muy fàcil de leer. Me ha parecido muy ilustrativo y pràctico. Lectura obligada para todos los docentes	positive
No me ha llegado. Casi 6 € tirados a la basura. Muy mal	negative
Se cae enseguida en cuanto se seca	negative
Llego con una patilla rota y se abre sin permiso. El motor funciona bien pero el plástico es malo.	negative
Efectivamente son de cerámica y de muy buena calidad la cerámica. El mango es de plastico pero no pesa . Corte firme y eficaz. Buen producto.	positive
El cable de alimentación USB es de pésima calidad. muchas veces no funciona ni conectándolo directamente al mando. La conexión en la base es endeble. Tiene holgura. Cuando colocas el mando en la base, se ilumina la luz que opuesta a la que que al menos a mi me parecería lógica (mando mas alejado de los testigos es el que ilumina más cerca del primer mando). por 8 € más estaba el original de Sony. No merece la pena. se ha estropeado en 4 meses, en un sitio donde nadie lo toca....	negative
Gran calidad, fácil de usar y duradero. Lo tengo hace 3 años y continua funcionando como el primer día.	positive
Justo lo que necesitaba. Ha cumplido mis expectativas. Buena relación entre el precio y la calidad. Recomiendo la compra de este producto	positive
Es un aparejo muy bueno, rápido, preciso y fácil de usar. Tiene una buena pantalla. Llegó muy rápido. Estoy muy satisfecho. Recomiendo 100%	positive
Aunque el material parece un poco más endeble de lo que esperaba, si cumple su función perfectamente. Uno de los enganches para el recambio de cepillo no ajusta bien y a veces se sale pero no siempre. Por lo demás fácil de lavar y secar.	positive
Le compré una para mi hijo y al tiempo le pedi otra para mi sobrino, buena compra si señor.	positive
Excelente por el dinero que pagas. La bicicleta es muy buena para la conducción ligera, pero no la recomendaría para ningún sendero de montaña, ya que no tiene suspensión. Fácil de ensamblar, pero si tiene problemas, simplemente eche un vistazo a YouTube y encontrará toda la ayuda que necesita.	positive
Este artículo núnca fue recibido.	negative
Cumple perfectamente con lo ofrecido	positive
Buen producto, funciona correctamente	positive
Todo correcto. Articulo según descripción del proveedor. El producto llegó en la fecha indicada. Recomendable . Envío ágil.gracias. volveré a comprar.	positive
Es muy bonito pero lo elegimos entre otras opciones por tener las hojas más gruesas, sin embargo no puedo utilizar rotuladores con ellas porque se transpasan. Algo decepcionante.	negative
No se pega bien a la pantalla se despega a los dos día.	negative
Solo me llego una parte, que devolví con ña autorización del vendedor através de SEUR. Desde hace 20 días estoy esperando y reclamando el reintegro del importe cobrado. Dicen que no tienen nada pendiente. Tendré que recurrir a que amazon me lo reintegre	negative
Chasis y ruedas correcto, pero el sillín es plástico y muy fino además para ajustarlo es necesario utilizar la llave inglesa... El acabado esponja delantera es muy simple, trozo tela encima de una esponja... Las tapas de las uniones bailan y fácilmente muestran las tuercas.. Los tapones para los tornillos de las ruedas se pierden fácilmente. Buena apariencia pero falla en los detalles... Fabricación china	negative
Mis magnéticas favoritas para diario	positive
Muy buenos encajan perfecto	positive
Nos encanta . Extraordinaria mesa , excelente calidad de la madera y su aspecto es buenísimo . Fácil de montar y muy bien protegido para posibles daños . Muy felices por la compra . Gracias .	positive
El volumen ca por su cuenta...es muy complicado regular volumen y cambiar de menu....no lo volveria a comprar.	negative
NO HA TARDADO NI UNA SEMANA EN ROMPERSE	negative
Exageradamente ruidosa, no cumple con lo que dice en la descripcion.	negative
No funciona la escucha de mensajes	negative
No he encontrado grandes recetas. He hecho varias y no han sido los mejores panes que he hecho. He encontrado mucho más información y mejores recetas en internet. El libro no tiene ni índice.	negative
El producto se da mucho mucho de si Crece mucho con el uso No hay calidad con el tiempo... Y en hawaianas nunca me había pasado esto	negative
Lo he usado poco pero incluso con el lavado de 90 min los platos han quedado estupendos.	positive
Es practico pero no carga bien... lo deje una noche y solo cargo a la mitad y se calentó muchísimo el teléfono. Funciona si pero no tiene una buena carga. Para momentos puntuales está bien y así la clavija del teléfono no sufre. Lo recomiendo pero no para uso habitual	negative
De muy buena calidad	positive
Es una funda magnífica, el tacto que tiene es muy agradable, da un aspecto de calidad ya que están bastante bien cuidados los detalles y terminaciones. El único pero es que tal vez tiene un precio algo elevado.	positive
Exactamente el cortador de cutículas perfecto. Tamaño ideal, buena relación calidad-precio. Buen diseño y buena calidad. Cómodo en el uso.	positive
Encaja perfecto en el uppababy 2015. La cesta es muy grande y siempre la llevo llena de cosas que no quiero que nadie vea y así no llevo bolso de carro porque a mi me molesta. Parece de buena calidad y me encanta que pueda doblarse cuando guardas el carro en el coche.	positive
Sale un poco más barato que cualquier sitio de venta y por aquí tiene la opción de Copa que esta muy chula	positive
Muy bonitos, pero se rompieron a la segunda vez puestos y NO SON IMPERMEABLES	negative
Es una buena marca, reconocida, la proteina está muy bien, pero el sabor chocolate blanco... no me estraña que estuviera rebajado, es muy malo. Tiene de chocolate lo que de paella. Recomiendo 100% scitec, más barata y con sabores mucho más logrados	negative
Perfecto para el aspirador	positive
Es una auténtica mierda .... Daña la pintura del coche y deja unas manchas que no se pueden quitar	negative
Producto fiel a las imágenes y auténtico	positive
Las roscas vienen algunas mal hechas y otras no entran	negative
Bonito funko, me ha gustado mucho ya que me encanta la serie. Le pongo 4☆ en vez de 5 porque la caja ha venido tocada y no esta en un estado impecable.	positive
Lo uso para el café de cada mañana que me llevo a la oficina, cómodo, tamaño perfecto para bolso y conserva muy bien la temperatura. Lo recomiendo para uso diario.	positive
No sirve para nada y además llegó destrozado	negative
No llevo un día con él y ya se han despegado la mitad de los velcros del árbol. En la primera puesta han fallado. Además, la calidad es ínfima. No vale 12 euros ni de lejos y no merece la pena comprarlo.	negative
buen material, parecen resistentes. cumplen su función. contento. ya he comprado varios en casa, tanto en blanco como en negro.	positive
Es muy bonito y huele muy bien, como a melocotón, pero no ha durado ni media hora y se ha roto por tres sitios distintos sin a penas manipularlo. De todas formas tengo dos o tres de proveedores distintos y son todos igual de malos. Una pena.	negative
Deja rallas en los cristales o no se usarlo o no sirve...	negative
Esta funda para móvil es semirrígida en la parte interior tiene una ranura para poder guardar una o varias tarjetas protege bastante bien el móvil y tiene una posición para poder aguantarlo de pie	positive
Las compré porque iba a hacer un viaje a Costa Rica, y según parece la B1 ayuda a crear en el sudor alguna sustancia que no les termina de gustar a los mosquitos. La verdad es que era estación seca, pero aun así, no nos ha picado ninguno, no sé si habrá tenido que ver. La presentación es en un paquete, no un bote, pero vamos, no hace falta más.	positive
No me han llegado todas las piezas pero ya estava casi toda montada cuamdo me e dado cuenta, me falta el numero 7, la podre utilizar igual pero ya no me dara el mismo uso	negative
hay llegado muy bien empaquetado y muy rápido, pero la calidad es bastante mala, los dibujos parece que los hayan pintado unos niños con rotuladores desgastados.	negative
Lo compré porque mi tarjeta gráfica se calentaba y hacía mucho ruido, pero al intentarlo montar no era compatible ya que en la descripción no dice que tarjetas son compatibles.	negative
Es muy liquido parece tinta china	negative
El precio me ha gustado pero el.color no tiene nada que ver con la foto y además son como de tela muy mala imitación del.ante	negative
las cosas como son, gran producto, gran envio, mejor precio. recomendado para emular en tu pc videojuegos retro o para raspberry. botones, material, tacto, etc, todo perfecto, tengo 4 en casa y los 4 funcionan.	positive
Tarjeta microSD Kingston muy buena, como siempre bajo la garantía de un buen fabricante como es Kingston. Buena compra, recomendable para todo el mundo.	positive
No sabía manejarlos , pero enseguida lo conseguí . Estoy con rehabilitación !	positive
Esta muy bien en cuanto a medidas pero no ha durado ni un telediario, no lo recomiedo.	negative
La lámpara emite un pitido cuando está en funcionamiento, es muy agudo y casi imperceptible pero molesta cuando todo está en silencio. La intenté cambiar y no pude, era un lio... Por lo demás, funciona bien, la luz se regula de fria a caliente y de intensidad.	negative
Perfecto, cumple su cometido	positive
La cremallera vino medio rota y terminó de romperse a los pocos días. Se nota la mala calidad de la cartera	negative
es muy grande y poco cómoda.	negative
Llegó en 3 días, muy potente el chorro de agua, tengo un hueco en la zona de una muela del juicio que me quitaron y han salido trozos de comida que tenía alojados en dicho hueco. Buena compra	positive
No me ha llegado aún y me tenia que haber llegado ya no se ha que es debido no se	negative
Ha venido muy pronto, el material es optimo y ya esta puesto y funcionando. A mi no me han llegado las diez abrazaderas metalicas que se ven en la foto, no se si por olvido del vendedor o por que otra razon. Aun asi me ha servido muy bien.	positive
Cumple con lo que me esperaba dado el bajo precio, es decir un kit que se podría adquirir en cualquier ferretería . Eso si, la entrega muy mala, tardaron mas de 15 dias y nada de información al respecto.No lo recomiendo si tienes prisa	negative
La mochila me llegó en el tiempo indicado por correo. La mochila está bien, la calidad del dibujo no es como aparece en las fotos, es mas baja.A mi hijo le ha encantado ya que le encanta fortnite.	negative
Quedan preciosos, son pequeñitos. Pero muy lento el envio...lo pedí la semana de Reyes y llegó en Febrero...era para un regalo y aunq bonitos llegó muy tarde	positive
Muy muy malo... De una calidad pésima. No lo recomiendo en absoluto, es horroroso, la verdad es que no se cómo ganan dinero con esto	negative
Es perfecta. El motor hace un pelin de ruido, pero hasta sirve para relajarse	positive
Tengo dos olivos en el jardín que quiero iluminar de forma decorativa, vi estos focos y aun que soy un poco desconfiado en este tipo de iluminación decidí comprarlos, el envío fue rápido y bien protegido, mi sorpresa fue al abrir los y comprobar que físicamente superaba mis expectativas, parecían de muy buena calidad y de tamaño ideal, los probé y me gusto mucho la potencia de luz justo lo que necesitaba, además tienen dos intensidades de potencia de haz de luz, perfecto, muy satisfecho de la compra	positive
Por el precio que vale está bien, es algo endeble, no se debe usar si hay viento y para montar uno sólo no es complicado, mínimo 2 personas	positive
Calienta mucho para un piso pequeño, me parecía estupenda. Pero a las tres semanas de tenerla se ha fundido una de las barras, con lo cual no la recomiendo.	negative
es muy comodo de utilizar	positive
Definitivamente no soporta fondos de cartulina y menos de vinilo, por lo visto esta diseñado únicamente para fondos de tela de máximo 2 metros. Para el colmo llegó defectuoso ya que las secciones de barra no se podían bloquear.	negative
Tardó una eternidad en llegar, cambiaron dos veces la fecha de entrega, no lo entregaron (tuve que recogerlo en Correos) y vino en paquete desde China (¿?). Para eso lo compro más barato en Ali express.	negative
un bonito reloj, fue el regalo favorito del niño este cumpleaños, tiene muchísimas funciones y lo recomiendo 100%	positive
Se apaga la imagen y difícil regular.	negative
Suaves y de buenos materiales pero no validos para plena lactancia ya que enseguida se rebosan y te empapas	negative
Muy buen producto, cómodo y fácil de utilizar	positive
Pues eso. Y que se me perdone mi descaro, pero es el cuchillo todo propósito que necesitamos el 99% de los aventureros. No más. Duro, práctico, efectivo, económico... hasta bonito. Para más fardar, existen auténticas filigranas, claro.	positive
Muy utiles para llevar los zapatos en maletas, mochilas...	positive
No me ha gustado, porque no puedes poner mucho peso, las ruedas se abren.	negative
El diámetro del filtro es más pequeño que él de la fuente original Catit, con los cual no sirven para nada porque no filtran el agua y además al quedar espacio libre el motor de la fuente de escucha mucho más.	negative
Conecté la radio y hace una especie de interferencia en los altavoces.El conector de micrófono externo viene doblado hacia un lado.No volveré a comprar esta marca	negative
La única pega es el tipo de pilas que utilizan,por lo demás para el uso que le doy(EMERGENCIAS) cumple genial su función y ocupa muy poco espacio dentro de mi equipo habitual.RECOMENDABLE	positive
Silla cómoda para oficina. Cumple las expectativas. Yo mido 1, 78 y el reposacabezas me queda bien.	positive
Pone que es para iPhone 7 pero no cabe en él la han hecho más pequeña y intentaba poner mi móvil y no cabía	negative
los comentarios son reales van muy bien	positive
Perdón la reseña no era para este producto.. Aún estoy provandolo. Gracias	positive
Muy cómodo, muy buen sonido. Un acierto comprarlo. Además, siendo la conexión con usb, mejora la conexión y acceso desde todo tipo de portátiles.	positive
Es un libro muy completo y muy bien ilustrado, sin duda un manual excelente !	positive
El diseño es bonito y aguantan perfectamente toda la noche sin escapes.no huelen absolutamente a pis y son suaves	positive
Ni 30 min lo usé la app SKY no funcionaba e intentando conseguir que arrancase , murió el aparato, Amazon 10 en la devolución	negative
No me sirve. El color es mucho más claro del que sale en la fotografía y era para la nevera	negative
Es un timo, solo sirvió una vez. Me siento estafado. Un robo nunca más llegó a funcionar este aparato, ESTAFA	negative
Con algunos datos médicos más o menos conocidos, los autores plantean que no es tan complicado tener una vida sana y feliz en condiciones normales. Algunas precauciones, algunos cuidados, algo de mesura en la mesa y generosidad en el ejercicio y puede que vivamos más y mejor de lo que lo estamos haciendo. La receta de la sensatez.	positive
Pese a que es un producto barato deberían ser mejores, se rompieron en 2 días	negative
De momento la primera,me a durado una hora de fresado en dm.....no es muy normal ya que es un producto caro y tendria que ser de calidad...veremos lo que dura la de remplazo que me a enviado amazon.	negative
Mal producto, llego dañado con una raja que casi no se veia, el embalaje estaba perfecto y parecía efectivo por lo que entiendo que lo enviaron asi, lo cual es peor aun. El pegamento se notaba de la mala calidad. Doy 2 estrellas porque amazon actuo fenomenal y devolvio el importe rapidamente.	negative
Actualmente los tengo instalados en mis patines de linea, mas o menos desde hace medio año y la verdad que no tengo queja ninguna sobre su calidad y utilidad. la verdad que son mucho mejores que los que tenia instalados anteriormente. por mi experiencia en patinaje y por como a salido el producto si que recomiendo su compra. Espero que os ayude mi opinión, un saludo	positive
no es el producto adecuado	positive
Una vergüenza, 2 veces me han enviado el redmi5 en vez del note 5	negative
No han llegado, y el vendedor no contesta por mas que pongo mensajes. Creo que es un timo! Un saludo	negative
A parte de que las imagenes mostradas engañan bastante respecto a su tamaño, 2cm (era de esperar, puro marketing). La calidad del colgante deja bastante que desear por su parte posterior que está totalmente hueca.	negative
La pedí morada y ha llegado la azul, encima cobrada al precio de la morada. La descambiaré.	negative
Es el mismo contenido que el otro tomo de civil war pero que añade un extra de páginas con diferentes ilustraciones de portadas de su desarrollo. Es una pena que aparezcan en el integral y no en el otro, ya que desentona un poco el lomo con el resto de los tomos. Compra acertada en calidad y contenido.	positive
Aunque hay funciones que no tiene	positive
el tamaño es ideal para poder manejar con piezas pequeñas. la lima plana, al ser la más fina, haciendo más presión de la cuenta se rompió por la mitad, pero me sigue sirviendo igualmente. las demás limas, triangulares o redondas se ven más fuertes.	positive
Lo he devuelto. Se queda bloqueado a veces. Imagen muy blanquecina. Lo compré para ver movistar tv y da error al abrir la aplicacion, y cuando la abre alguna vez, la imagen muy blanquecina. Youtube lentisimo y eso que tengo fibra y lo maximo de velocidad.A parte se veia que ya estaba usado por todos los rayajos que llevaba el protector del aparato	negative
Justo lo que buscaba a un precio inmejorable. Tiene piezas para juanetes y arregla perfectamente cualquier calzado. Parecía más endeble pero no he tenido ninguna incidencia después de muchos usos.	positive
Por este precio es difícil encontrar algo mejor. Queda muy bien en el teléfono y es un plus de protección ante arañazos.	positive
La puse 1 mes, dudo que sea cuero... acabo pegajosa y sin olor. El iman esta muy bien pero se te puede soltar si se despegan del acero, ya que son dos imanes pegados en ambas partes del cierre. Para mi es cara por el tiempo de uso que le di.	negative
muy cómodo, blandito y gustoso al tacto, lo único pensaba que era un poco más grande, pero el error fue mio al no mirar bien las medidas, así que por lo demás perfecto.	positive
Funciona muy bien. Y la utilizo diariamente. Extravié una pieza sin querer y el fabricante me la proporcionó gratuitamente. Muy contenta con la compra.	positive
La imagen es más bonita que el producto. Tenia un descosido	negative
Un poco pequeño si quieres meter muchas cosas, pero para botiquín básico perfecto. Muy bonito.	positive
El círculo de detrás no coincide del todo con la manzana de apple y se queda cortada. Por lo demás, para el precio que tiene bien.	negative
en la Nikon D 750 me permite el disparo para fotografía lenta, enfoque a mitad de trayectoria del botón	positive
Relación calidad/precio muy buena. No es el mejor producto de la marca que he tenido, pero con ese precio no se puede pedir más. Aunque no tienen reducción de ruido la verdad es que aíslan mucho, solo hay que elegir el tamaño adecuado de almohadilla.	positive
El paquete a venido medio abierto,no venia dentro del paquete	negative
No es un cargador de carga rápida	negative
El espejo en sí es pequeño, pero t acostumbras, son fáciles de montar, y quizás por eso también de robar, barato pero aerodinámico, válidos para otros modelos de piaggio zip	positive
Cuanto llega .La caja esta podrida	negative
Llegó con signos de estar abierto aunque aparentemente bien empaquetado por dentro. Lo probé según instrucciones y no aguantaba ni 10 segundos encendido, haciendo unos pitidos insoportables. Después leí críticas y lo devolví dando por hecho que venía defectuoso. La devolución rápida y sin problemas.	negative
Todo perfecto tal y como esperaba	positive
Es perfecto para un niño de 3 años	positive
Buena relación calidad precio. Hace tiempo que la tengo y estoy contenta con ella	positive
El pedido ha llegado en el día indicado y funciona correctamente	positive
Estaba buscando el de adultos y encontré un estupendo libro juvenil. Me lo leí y se lo he pasado a mis hijos, es una buena historia.	positive
Estan muy bien por el precio que tienen, para practicar y abrir candados, taquillas y alguna cerradura que otra van de lujo, no son unas ganzuas premium pero como cerrajero les doy un 8, vienen muchas para diferentes tipos de bombines.	positive
muy bien, bonita mochila todo perfecto	positive
No me gusta, deja el pelaje algo aspero	negative
